t,xc,yc,psi,u,v,r
2.08441,2.40269,-0.169944,0.00728694,0.00725087,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08449,2.40275,-0.169944,0.014604,0.0145679,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08466,2.40287,-0.169944,0.0219211,0.021885,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08491,2.40305,-0.169944,0.0292381,0.029202,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08525,2.40329,-0.169944,0.0365552,0.036519,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08567,2.40359,-0.169944,0.0438722,0.0438359,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08618,2.40395,-0.169944,0.0511891,0.0511528,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08677,2.40436,-0.169944,0.0585061,0.0584696,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08745,2.40484,-0.169944,0.065823,0.0657863,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08821,2.40538,-0.169944,0.0731399,0.0731029,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08905,2.40597,-0.169944,0.0804567,0.0804194,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.08998,2.40663,-0.169944,0.0877734,0.0877358,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09099,2.40735,-0.169944,0.0950901,0.095052,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09209,2.40812,-0.169944,0.102407,0.102368,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09327,2.40896,-0.169944,0.109723,0.109684,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09454,2.40985,-0.169944,0.11704,0.117,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09589,2.41081,-0.169944,0.124356,0.124316,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09733,2.41182,-0.169944,0.131673,0.131631,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.09885,2.4129,-0.169944,0.138989,0.138946,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10045,2.41403,-0.169944,0.146305,0.146261,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10214,2.41523,-0.169944,0.153621,0.153576,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10392,2.41648,-0.169944,0.160937,0.160891,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10577,2.4178,-0.169944,0.168253,0.168205,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10772,2.41917,-0.169944,0.175568,0.175519,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.10974,2.4206,-0.169944,0.182884,0.182833,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.11186,2.42209,-0.169944,0.190199,0.190146,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.11405,2.42365,-0.169944,0.197515,0.197459,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.11633,2.42526,-0.169944,0.20483,0.204772,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.1187,2.42693,-0.169944,0.212145,0.212085,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.12115,2.42866,-0.169944,0.21946,0.219397,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.12368,2.43045,-0.169944,0.226775,0.226709,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.1263,2.4323,-0.169944,0.234089,0.234021,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.129,2.43421,-0.169944,0.241404,0.241332,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.13179,2.43618,-0.169944,0.248718,0.248643,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.13466,2.43821,-0.169944,0.256032,0.255953,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.13762,2.4403,-0.169944,0.263346,0.263263,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.14066,2.44245,-0.169944,0.27066,0.270573,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.14378,2.44466,-0.169944,0.277973,0.277882,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.14699,2.44693,-0.169944,0.285286,0.285191,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.15029,2.44926,-0.169944,0.292599,0.2925,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.15367,2.45165,-0.169944,0.299912,0.299807,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.15713,2.4541,-0.169944,0.307225,0.307115,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.16068,2.4566,-0.169944,0.314538,0.314422,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.16431,2.45917,-0.169944,0.32185,0.321728,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.16803,2.4618,-0.169944,0.329162,0.329034,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.17183,2.46448,-0.169944,0.336474,0.33634,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.17571,2.46723,-0.169944,0.343785,0.343645,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.17968,2.47003,-0.169944,0.351097,0.350949,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.18373,2.4729,-0.169944,0.358408,0.358253,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.18787,2.47582,-0.169944,0.365719,0.365557,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.1921,2.47881,-0.169944,0.373029,0.37286,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.1964,2.48185,-0.169944,0.38034,0.380162,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.20079,2.48496,-0.169944,0.38765,0.387463,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.20527,2.48812,-0.169944,0.394959,0.394765,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.20983,2.49134,-0.169944,0.402269,0.402065,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.21448,2.49462,-0.169944,0.409578,0.409365,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.2192,2.49797,-0.169944,0.416887,0.416664,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.22402,2.50137,-0.169944,0.424196,0.423963,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.22892,2.50483,-0.169944,0.431504,0.43126,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.2339,2.50835,-0.169944,0.438812,0.438558,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.23896,2.51193,-0.169944,0.44612,0.445854,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.24412,2.51557,-0.169944,0.453427,0.45315,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.24935,2.51927,-0.169944,0.460734,0.460445,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.25467,2.52303,-0.169944,0.468041,0.46774,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.26007,2.52685,-0.169944,0.475348,0.475033,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.26556,2.53072,-0.169944,0.482654,0.482326,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.27114,2.53466,-0.169944,0.489959,0.489619,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.27679,2.53866,-0.169944,0.497265,0.49691,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.28253,2.54271,-0.169944,0.50457,0.504201,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.28836,2.54683,-0.169944,0.511875,0.511491,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.29427,2.55101,-0.169944,0.519179,0.51878,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.30026,2.55524,-0.169944,0.526483,0.526068,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.30634,2.55954,-0.169944,0.533787,0.533356,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.31251,2.56389,-0.169944,0.54109,0.540643,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.31875,2.5683,-0.169944,0.548393,0.547928,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.32509,2.57278,-0.169944,0.555695,0.555213,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.3315,2.57731,-0.169944,0.562997,0.562498,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.338,2.5819,-0.169944,0.570299,0.569781,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.34459,2.58655,-0.169944,0.577601,0.577063,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.35125,2.59126,-0.169944,0.584901,0.584345,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.35801,2.59603,-0.169944,0.592202,0.591626,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.36485,2.60086,-0.169944,0.599502,0.598905,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.37177,2.60575,-0.169944,0.606802,0.606184,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.37877,2.6107,-0.169944,0.614101,0.613462,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.38586,2.61571,-0.169944,0.6214,0.620739,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.39304,2.62077,-0.169944,0.628698,0.628015,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.4003,2.6259,-0.169944,0.635996,0.63529,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.40764,2.63109,-0.169944,0.643293,0.642564,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.41507,2.63633,-0.169944,0.65059,0.649837,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.42258,2.64163,-0.169944,0.657887,0.657109,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.43017,2.647,-0.169944,0.665183,0.66438,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.43785,2.65242,-0.169944,0.672479,0.67165,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.44562,2.6579,-0.169944,0.679774,0.678919,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.45346,2.66345,-0.169944,0.687069,0.686187,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.4614,2.66905,-0.169944,0.694363,0.693453,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.46941,2.67471,-0.169944,0.701656,0.700719,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.47751,2.68043,-0.169944,0.70895,0.707984,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.4857,2.68621,-0.169944,0.716242,0.715247,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.49397,2.69204,-0.169944,0.723535,0.72251,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.50232,2.69794,-0.169944,0.730826,0.729771,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.51076,2.7039,-0.169944,0.738117,0.737032,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.51928,2.70991,-0.169944,0.745408,0.744291,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.52788,2.71599,-0.169944,0.752698,0.751549,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.53657,2.72212,-0.169944,0.759988,0.758805,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.54535,2.72832,-0.169944,0.767277,0.766061,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.5542,2.73457,-0.169944,0.774566,0.773315,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.56315,2.74088,-0.169944,0.781854,0.780569,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.57217,2.74725,-0.169944,0.789141,0.787821,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.58128,2.75368,-0.169944,0.796428,0.795072,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.59048,2.76017,-0.169944,0.803714,0.802321,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.59976,2.76672,-0.169944,0.811,0.80957,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.60912,2.77333,-0.169944,0.818285,0.816817,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.61856,2.77999,-0.169944,0.82557,0.824063,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.62809,2.78672,-0.169944,0.832854,0.831307,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.63771,2.7935,-0.169944,0.83282,0.831234,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.64732,2.80029,-0.169944,0.832787,0.83116,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.65694,2.80707,-0.169944,0.832753,0.831086,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.66655,2.81385,-0.169944,0.832719,0.831012,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.67616,2.82064,-0.169944,0.832686,0.830939,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.68578,2.82742,-0.169944,0.832652,0.830865,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.69539,2.8342,-0.169944,0.832619,0.830791,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.705,2.84098,-0.169944,0.832585,0.830718,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.71461,2.84776,-0.169944,0.832552,0.830644,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.72422,2.85454,-0.169944,0.832518,0.83057,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.73383,2.86131,-0.169944,0.832484,0.830497,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.74344,2.86809,-0.169944,0.832451,0.830423,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.75305,2.87487,-0.169944,0.832417,0.83035,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.76266,2.88164,-0.169944,0.832384,0.830276,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.77226,2.88842,-0.169944,0.83235,0.830202,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.78187,2.89519,-0.169944,0.832317,0.830129,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.79148,2.90197,-0.169944,0.832283,0.830055,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.80109,2.90874,-0.169944,0.83225,0.829982,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.81069,2.91551,-0.169944,0.832216,0.829908,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.8203,2.92229,-0.169944,0.832183,0.829835,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.8299,2.92906,-0.169944,0.824832,0.822444,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.83942,2.93577,-0.169944,0.817482,0.815055,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.84886,2.94242,-0.169944,0.810132,0.807667,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.85821,2.94901,-0.169944,0.802784,0.80028,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.86748,2.95554,-0.169944,0.795435,0.792895,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.87666,2.96201,-0.169944,0.788088,0.785511,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.88575,2.96842,-0.169944,0.780741,0.778128,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.89476,2.97477,-0.169944,0.773394,0.770746,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.90369,2.98105,-0.169944,0.766048,0.763366,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.91253,2.98728,-0.169944,0.758702,0.755986,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.92129,2.99345,-0.169944,0.751358,0.748608,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.92996,2.99956,-0.169944,0.744013,0.741232,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.93855,3.0056,-0.169944,0.736669,0.733856,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.94705,3.01159,-0.169944,0.729326,0.726481,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.95546,3.01752,-0.169944,0.721983,0.719108,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.9638,3.02338,-0.169944,0.714641,0.711736,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.97204,3.02919,-0.169944,0.707299,0.704364,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.98021,3.03494,-0.169944,0.699958,0.696994,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.98828,3.04062,-0.169944,0.692617,0.689626,0,
1.92503,-3.84527,-0.00409251,0,0,0,
2.99628,3.04625,-0.169944,0.685277,0.682258,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.00418,3.05181,-0.169944,0.677937,0.674891,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.01201,3.05732,-0.169944,0.670598,0.667525,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.01975,3.06276,-0.169944,0.663259,0.660161,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.0274,3.06815,-0.169944,0.655921,0.652797,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.03497,3.07347,-0.169944,0.648583,0.645435,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.04245,3.07874,-0.169944,0.641245,0.638073,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.04985,3.08394,-0.169944,0.633908,0.630713,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.05717,3.08909,-0.169944,0.626572,0.623353,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.0644,3.09417,-0.169944,0.619236,0.615994,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.07154,3.09919,-0.169944,0.6119,0.608637,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.0786,3.10416,-0.169944,0.604565,0.60128,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.08558,3.10906,-0.169944,0.59723,0.593925,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.09247,3.1139,-0.169944,0.589896,0.58657,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.09927,3.11869,-0.169944,0.582562,0.579216,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.10599,3.12341,-0.169944,0.575229,0.571863,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.11263,3.12808,-0.169944,0.567895,0.564511,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.11918,3.13268,-0.169944,0.560563,0.55716,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.12565,3.13722,-0.169944,0.553231,0.54981,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.13203,3.14171,-0.169944,0.545899,0.542461,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.13833,3.14613,-0.169944,0.538567,0.535112,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.14454,3.15049,-0.169944,0.531236,0.527765,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.15067,3.15479,-0.169944,0.523905,0.520418,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.15672,3.15904,-0.169944,0.516575,0.513072,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.16267,3.16322,-0.169944,0.509245,0.505727,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.16855,3.16734,-0.169944,0.501916,0.498382,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.17434,3.17141,-0.169944,0.494586,0.491039,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.18004,3.17541,-0.169944,0.487257,0.483696,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.18566,3.17935,-0.169944,0.479929,0.476354,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.1912,3.18324,-0.169944,0.472601,0.469013,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.19665,3.18706,-0.169944,0.465273,0.461672,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.20202,3.19082,-0.169944,0.457945,0.454332,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.2073,3.19453,-0.169944,0.450618,0.446993,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.2125,3.19817,-0.169944,0.443291,0.439655,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.21761,3.20175,-0.169944,0.435965,0.432317,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.22264,3.20528,-0.169944,0.428639,0.42498,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.22758,3.20874,-0.169944,0.421313,0.417644,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.23244,3.21214,-0.169944,0.413987,0.410308,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.23721,3.21549,-0.169944,0.406662,0.402973,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.2419,3.21877,-0.169944,0.399337,0.395638,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.24651,3.222,-0.169944,0.392012,0.388305,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.25103,3.22516,-0.169944,0.384687,0.380972,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.25546,3.22826,-0.169944,0.377363,0.373639,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.25982,3.23131,-0.169944,0.370039,0.366307,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.26408,3.23429,-0.169944,0.362716,0.358976,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.26826,3.23722,-0.169944,0.355392,0.351645,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.27236,3.24008,-0.169944,0.348069,0.344315,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.27637,3.24289,-0.169944,0.340746,0.336985,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.2803,3.24563,-0.169944,0.333423,0.329656,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.28415,3.24832,-0.169944,0.326101,0.322327,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.28791,3.25094,-0.169944,0.318779,0.314999,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.29158,3.25351,-0.169944,0.311457,0.307671,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.29517,3.25601,-0.169944,0.304135,0.300344,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.29868,3.25846,-0.169944,0.296814,0.293017,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.3021,3.26085,-0.169944,0.289492,0.285691,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.30543,3.26317,-0.169944,0.282171,0.278365,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.30869,3.26544,-0.169944,0.27485,0.27104,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.31185,3.26764,-0.169944,0.26753,0.263715,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.31494,3.26979,-0.169944,0.260209,0.25639,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.31793,3.27188,-0.169944,0.252889,0.249066,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.32085,3.27391,-0.169944,0.245569,0.241743,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.32368,3.27587,-0.169944,0.245566,0.241736,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.32651,3.27784,-0.169944,0.245563,0.24173,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.32933,3.27981,-0.169944,0.24556,0.241724,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.33216,3.28177,-0.169944,0.245557,0.241718,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.33499,3.28374,-0.169944,0.245554,0.241712,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.33782,3.28571,-0.169944,0.245551,0.241705,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.34065,3.28768,-0.169944,0.245548,0.241699,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.34348,3.28964,-0.169944,0.245545,0.241693,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.34631,3.29161,-0.169944,0.245542,0.241687,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.34914,3.29358,-0.169944,0.24554,0.24168,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.35197,3.29554,-0.169944,0.245537,0.241674,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.35479,3.29751,-0.169944,0.245534,0.241668,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.35762,3.29948,-0.169944,0.245531,0.241662,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.36045,3.30144,-0.169944,0.245528,0.241655,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.36328,3.30341,-0.169944,0.245525,0.241649,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.36611,3.30538,-0.169944,0.245522,0.241643,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.36894,3.30734,-0.169944,0.245519,0.241637,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.37177,3.30931,-0.169944,0.245516,0.24163,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.37459,3.31127,-0.169944,0.245514,0.241624,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.37742,3.31324,-0.169944,0.245511,0.241618,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.38025,3.31521,-0.169944,0.245508,0.241612,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.38308,3.31717,-0.169944,0.245505,0.241606,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.38591,3.31914,-0.169944,0.245502,0.241599,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.38874,3.3211,-0.169944,0.245499,0.241593,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.39156,3.32307,-0.169944,0.245496,0.241587,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.39439,3.32504,-0.169944,0.245493,0.241581,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.39722,3.327,-0.169944,0.24549,0.241574,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.40005,3.32897,-0.169944,0.245488,0.241568,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.40288,3.33093,-0.169944,0.245485,0.241562,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.40571,3.3329,-0.169944,0.245482,0.241556,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.40853,3.33486,-0.169944,0.245479,0.24155,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.41136,3.33683,-0.169944,0.245476,0.241543,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.41419,3.3388,-0.169944,0.245473,0.241537,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.41702,3.34076,-0.169944,0.24547,0.241531,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.41984,3.34273,-0.169944,0.245467,0.241525,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.42267,3.34469,-0.169944,0.245464,0.241518,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.4255,3.34666,-0.169944,0.245461,0.241512,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.42833,3.34862,-0.169944,0.245459,0.241506,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.43116,3.35059,-0.169944,0.245456,0.2415,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.43398,3.35255,-0.169944,0.245453,0.241493,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.43681,3.35452,-0.169944,0.24545,0.241487,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.43964,3.35648,-0.169944,0.245447,0.241481,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.44247,3.35845,-0.169944,0.245444,0.241475,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.44529,3.36041,-0.169944,0.238124,0.234152,0,
1.92503,-3.84527,-0.00409251,0,0,0,
3.44804,3.36232,-0.169944,0.230804,0.226829,0,
